order_id,order_date,ship_mode,segment,country,city,state,postal_code,region,category,sub_category,product_id,quantity,discount,sale_price,profit
4366,2023-03-28,Second Class,Consumer,United States,Fargo,North Dakota,58103,Central,Office Supplies,Fasteners,OFF-FA-10001843,3,0.3,9.7,-0.3000000000000007
4367,2023-08-29,Second Class,Consumer,United States,Fargo,North Dakota,58103,Central,Office Supplies,Art,OFF-AR-10000657,10,1.0,19.0,-1.0
4368,2023-03-19,Second Class,Consumer,United States,Chicago,Illinois,60623,Central,Office Supplies,Fasteners,OFF-FA-10000936,4,0.4,9.6,-0.40000000000000036
4369,2023-02-17,Second Class,Consumer,United States,Chicago,Illinois,60623,Central,Office Supplies,Paper,OFF-PA-10003657,6,0.6,19.4,-0.6000000000000014
4370,2022-11-20,Standard Class,Home Office,United States,Lawrence,Indiana,46226,Central,Office Supplies,Binders,OFF-BI-10001989,5,4.0,96.0,6.0
4371,2023-07-08,Standard Class,Home Office,United States,Lawrence,Indiana,46226,Central,Office Supplies,Art,OFF-AR-10002987,2,0.8,39.2,9.200000000000003
4372,2022-09-22,Standard Class,Home Office,United States,Lawrence,Indiana,46226,Central,Office Supplies,Labels,OFF-LA-10000414,5,1.5,48.5,8.5
4373,2022-09-09,Second Class,Consumer,United States,Elkhart,Indiana,46514,Central,Office Supplies,Art,OFF-AR-10003602,2,0.4,9.6,-0.40000000000000036
4374,2022-10-09,Second Class,Consumer,United States,Elkhart,Indiana,46514,Central,Technology,Accessories,TEC-AC-10002550,5,4.8,155.2,25.19999999999999
4375,2023-08-11,Standard Class,Corporate,United States,Kent,Ohio,44240,East,Office Supplies,Appliances,OFF-AP-10002998,6,2.0,98.0,8.0
4376,2022-01-21,Standard Class,Home Office,United States,San Gabriel,California,91776,West,Furniture,Furnishings,FUR-FU-10003708,5,15.0,285.0,5.0
4377,2023-09-30,Standard Class,Home Office,United States,San Gabriel,California,91776,West,Office Supplies,Appliances,OFF-AP-10001391,3,13.5,256.5,36.5
4378,2023-04-18,Standard Class,Home Office,United States,San Gabriel,California,91776,West,Furniture,Chairs,FUR-CH-10003973,5,29.8,1460.2,180.20000000000005
4379,2022-08-12,Second Class,Home Office,United States,Henderson,Kentucky,42420,South,Office Supplies,Envelopes,OFF-EN-10000461,2,1.0,19.0,-1.0
4380,2023-01-24,Second Class,Home Office,United States,Henderson,Kentucky,42420,South,Office Supplies,Envelopes,OFF-EN-10002831,2,2.8,67.2,-2.799999999999997
4381,2022-06-05,Standard Class,Consumer,United States,San Francisco,California,94110,West,Office Supplies,Art,OFF-AR-10004648,3,1.8,58.2,8.200000000000003
4382,2022-09-20,Standard Class,Consumer,United States,San Francisco,California,94110,West,Furniture,Tables,FUR-TA-10001857,3,10.0,240.0,30.0
4383,2022-02-18,Standard Class,Consumer,United States,Highland Park,Illinois,60035,Central,Office Supplies,Binders,OFF-BI-10000546,5,0.0,0.0,0.0
4384,2022-12-11,Standard Class,Consumer,United States,Highland Park,Illinois,60035,Central,Furniture,Bookcases,FUR-BO-10004690,4,7.6,372.4,12.399999999999977
4385,2022-02-03,Standard Class,Consumer,United States,Highland Park,Illinois,60035,Central,Technology,Phones,TEC-PH-10001557,2,3.0,147.0,7.0
4386,2022-07-06,Standard Class,Consumer,United States,Highland Park,Illinois,60035,Central,Furniture,Bookcases,FUR-BO-10002545,5,27.3,882.7,102.70000000000005
4387,2023-09-08,Standard Class,Corporate,United States,San Francisco,California,94122,West,Office Supplies,Appliances,OFF-AP-10001366,4,0.8,39.2,-0.7999999999999972
4388,2023-02-05,Standard Class,Corporate,United States,San Francisco,California,94122,West,Office Supplies,Binders,OFF-BI-10001628,3,0.6,29.4,-0.6000000000000014
4389,2022-11-14,First Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Paper,OFF-PA-10003651,7,2.5,47.5,7.5
4390,2023-11-28,First Class,Consumer,United States,New York City,New York,10035,East,Furniture,Bookcases,FUR-BO-10003159,2,9.0,171.0,1.0
4391,2023-10-18,First Class,Consumer,United States,New York City,New York,10035,East,Technology,Phones,TEC-PH-10001459,3,37.8,1222.2,142.20000000000005
4392,2023-11-28,First Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Art,OFF-AR-10004602,3,2.1,67.9,7.900000000000006
4393,2023-08-12,Standard Class,Corporate,United States,Dallas,Texas,75081,Central,Office Supplies,Art,OFF-AR-10001953,2,2.8,67.2,7.200000000000003
4394,2023-12-23,Standard Class,Corporate,United States,Dallas,Texas,75081,Central,Technology,Phones,TEC-PH-10000923,5,1.2,58.8,8.799999999999997
4395,2023-06-10,Same Day,Consumer,United States,Springfield,Ohio,45503,East,Office Supplies,Storage,OFF-ST-10002583,1,1.2,28.8,-1.1999999999999993
4396,2023-06-09,Same Day,Consumer,United States,Springfield,Ohio,45503,East,Office Supplies,Binders,OFF-BI-10000977,3,1.5,28.5,-1.5
4397,2023-10-02,Standard Class,Corporate,United States,San Diego,California,92024,West,Technology,Phones,TEC-PH-10002549,2,10.8,349.2,29.19999999999999
4398,2023-07-28,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Furniture,Chairs,FUR-CH-10002880,2,5.1,164.9,14.900000000000006
4399,2023-12-21,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Furniture,Furnishings,FUR-FU-10003039,2,2.8,67.2,7.200000000000003
4400,2023-03-27,Same Day,Consumer,United States,Columbia,Maryland,21044,East,Office Supplies,Envelopes,OFF-EN-10003055,5,4.0,196.0,16.0
4401,2022-06-30,Same Day,Consumer,United States,Columbia,Maryland,21044,East,Office Supplies,Appliances,OFF-AP-10002945,3,18.0,882.0,32.0
4402,2022-06-03,Same Day,Consumer,United States,Columbia,Maryland,21044,East,Furniture,Furnishings,FUR-FU-10004306,5,48.5,921.5,91.5
4403,2022-04-29,First Class,Consumer,United States,Colorado Springs,Colorado,80906,West,Office Supplies,Art,OFF-AR-10002445,2,0.5,9.5,-0.5
4404,2023-07-28,First Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Art,OFF-AR-10002445,3,0.4,19.6,-0.3999999999999986
4405,2022-10-14,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Technology,Accessories,TEC-AC-10002345,3,0.6,29.4,-0.6000000000000014
4406,2023-08-19,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Storage,OFF-ST-10001558,3,1.2,38.8,8.799999999999997
4407,2023-04-30,Standard Class,Corporate,United States,Columbus,Indiana,47201,Central,Office Supplies,Paper,OFF-PA-10001622,2,0.4,9.6,-0.40000000000000036
4408,2023-08-03,Standard Class,Corporate,United States,Columbus,Indiana,47201,Central,Office Supplies,Paper,OFF-PA-10000418,3,6.2,303.8,23.80000000000001
4409,2023-09-23,Standard Class,Corporate,United States,Columbus,Indiana,47201,Central,Office Supplies,Binders,OFF-BI-10000343,1,0.0,0.0,0.0
4410,2022-07-17,Standard Class,Home Office,United States,Los Angeles,California,90004,West,Office Supplies,Labels,OFF-LA-10004425,2,0.2,9.8,-0.1999999999999993
4411,2023-03-08,Standard Class,Home Office,United States,Los Angeles,California,90004,West,Office Supplies,Art,OFF-AR-10001897,6,5.5,104.5,4.5
4412,2023-09-18,First Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Paper,OFF-PA-10003883,3,1.0,19.0,-1.0
4413,2023-11-03,First Class,Consumer,United States,New York City,New York,10024,East,Technology,Phones,TEC-PH-10003963,3,18.6,601.4,101.39999999999998
4414,2023-06-13,First Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Appliances,OFF-AP-10001303,3,3.0,57.0,7.0
4415,2022-06-29,Standard Class,Corporate,United States,Lawrence,Massachusetts,1841,East,Office Supplies,Binders,OFF-BI-10003925,1,19.5,370.5,10.5
4416,2023-06-14,Standard Class,Consumer,United States,San Francisco,California,94122,West,Technology,Phones,TEC-PH-10004586,2,11.6,568.4,78.39999999999998
4417,2022-01-29,Standard Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Fasteners,OFF-FA-10003495,5,0.6,29.4,9.399999999999999
4418,2022-10-23,Second Class,Consumer,United States,Detroit,Michigan,48205,Central,Office Supplies,Binders,OFF-BI-10002867,8,14.4,465.6,45.60000000000002
4419,2023-06-15,Standard Class,Consumer,United States,Hamilton,Ohio,45011,East,Furniture,Furnishings,FUR-FU-10003773,3,7.6,182.4,2.4000000000000057
4420,2022-07-29,Standard Class,Consumer,United States,Columbus,Ohio,43229,East,Office Supplies,Binders,OFF-BI-10002954,4,0.5,9.5,-0.5
4421,2022-03-11,Second Class,Consumer,United States,Chicago,Illinois,60610,Central,Office Supplies,Supplies,OFF-SU-10002537,5,1.6,38.4,-1.6000000000000014
4422,2023-12-05,Standard Class,Consumer,United States,Margate,Florida,33063,South,Office Supplies,Art,OFF-AR-10001374,3,1.0,19.0,-1.0
4423,2022-03-01,First Class,Corporate,United States,Sandy Springs,Georgia,30328,South,Office Supplies,Appliances,OFF-AP-10001492,2,1.0,19.0,-1.0
4424,2023-07-22,First Class,Corporate,United States,Sandy Springs,Georgia,30328,South,Furniture,Bookcases,FUR-BO-10003546,3,12.0,288.0,8.0
4425,2023-06-02,First Class,Corporate,United States,Sandy Springs,Georgia,30328,South,Technology,Phones,TEC-PH-10002185,5,1.2,28.8,-1.1999999999999993
4426,2022-12-29,First Class,Corporate,United States,Sandy Springs,Georgia,30328,South,Office Supplies,Binders,OFF-BI-10000315,6,5.5,104.5,4.5
4427,2022-03-20,First Class,Corporate,United States,Sandy Springs,Georgia,30328,South,Technology,Phones,TEC-PH-10002350,2,1.2,58.8,8.799999999999997
4428,2022-07-30,Standard Class,Corporate,United States,Albuquerque,New Mexico,87105,West,Office Supplies,Paper,OFF-PA-10002666,3,0.9,29.1,9.100000000000001
4429,2023-10-21,Standard Class,Consumer,United States,Tulsa,Oklahoma,74133,Central,Furniture,Chairs,FUR-CH-10004495,6,36.2,1773.8,303.79999999999995
4430,2022-10-13,Same Day,Consumer,United States,Orange,New Jersey,7050,East,Office Supplies,Art,OFF-AR-10001725,3,2.8,67.2,7.200000000000003
4431,2022-03-29,Second Class,Consumer,United States,Henderson,Kentucky,42420,South,Office Supplies,Fasteners,OFF-FA-10002280,4,0.6,19.4,-0.6000000000000014
4432,2023-11-16,Second Class,Consumer,United States,Henderson,Kentucky,42420,South,Office Supplies,Art,OFF-AR-10001770,3,0.4,9.6,-0.40000000000000036
4433,2023-06-13,Second Class,Consumer,United States,Henderson,Kentucky,42420,South,Furniture,Furnishings,FUR-FU-10002885,5,0.8,19.2,-0.8000000000000007
4434,2023-01-22,Second Class,Consumer,United States,Henderson,Kentucky,42420,South,Office Supplies,Art,OFF-AR-10003772,1,0.3,9.7,-0.3000000000000007
4435,2023-11-18,Second Class,Consumer,United States,Henderson,Kentucky,42420,South,Furniture,Tables,FUR-TA-10003392,3,33.6,806.4,66.39999999999998
4436,2023-11-28,Standard Class,Consumer,United States,Chicago,Illinois,60653,Central,Office Supplies,Binders,OFF-BI-10000014,1,0.0,0.0,0.0
4437,2022-04-19,Standard Class,Consumer,United States,Chicago,Illinois,60653,Central,Office Supplies,Art,OFF-AR-10003217,7,0.6,29.4,-0.6000000000000014
4438,2022-01-02,Standard Class,Consumer,United States,Chicago,Illinois,60653,Central,Office Supplies,Appliances,OFF-AP-10002403,3,1.5,28.5,8.5
4439,2022-11-28,Standard Class,Consumer,United States,Port Arthur,Texas,77642,Central,Office Supplies,Paper,OFF-PA-10001972,2,0.4,9.6,-0.40000000000000036
4440,2022-08-09,Standard Class,Consumer,United States,Port Arthur,Texas,77642,Central,Office Supplies,Paper,OFF-PA-10004041,4,0.6,19.4,-0.6000000000000014
4441,2022-11-24,Standard Class,Consumer,United States,Westland,Michigan,48185,Central,Technology,Accessories,TEC-AC-10004975,1,2.2,107.8,7.799999999999997
4442,2023-12-26,Standard Class,Consumer,United States,Westland,Michigan,48185,Central,Office Supplies,Storage,OFF-ST-10001932,5,29.1,940.9,70.89999999999998
4443,2023-08-18,Standard Class,Consumer,United States,Westland,Michigan,48185,Central,Office Supplies,Art,OFF-AR-10001761,5,0.6,29.4,-0.6000000000000014
4444,2023-02-21,Standard Class,Consumer,United States,Westland,Michigan,48185,Central,Office Supplies,Paper,OFF-PA-10002262,5,0.6,29.4,9.399999999999999
4445,2022-05-25,Standard Class,Home Office,United States,Bloomington,Indiana,47401,Central,Office Supplies,Envelopes,OFF-EN-10004483,5,2.4,77.6,7.599999999999994
4446,2022-10-18,Standard Class,Home Office,United States,Bloomington,Indiana,47401,Central,Office Supplies,Paper,OFF-PA-10003270,6,0.6,29.4,9.399999999999999
4447,2022-06-10,Standard Class,Home Office,United States,Bloomington,Indiana,47401,Central,Office Supplies,Binders,OFF-BI-10001634,4,0.6,29.4,9.399999999999999
4448,2022-08-15,Standard Class,Home Office,United States,Bloomington,Indiana,47401,Central,Office Supplies,Storage,OFF-ST-10000675,5,6.8,163.2,3.1999999999999886
4449,2023-05-18,Standard Class,Consumer,United States,Los Angeles,California,90032,West,Furniture,Furnishings,FUR-FU-10000732,2,0.4,9.6,-0.40000000000000036
4450,2023-09-13,Standard Class,Consumer,United States,Los Angeles,California,90032,West,Office Supplies,Paper,OFF-PA-10004355,1,0.5,9.5,-0.5
4451,2023-11-10,Standard Class,Consumer,United States,Los Angeles,California,90032,West,Office Supplies,Envelopes,OFF-EN-10000056,3,9.5,180.5,20.5
4452,2022-12-07,First Class,Consumer,United States,San Francisco,California,94109,West,Furniture,Furnishings,FUR-FU-10000221,5,0.9,29.1,-0.8999999999999986
4453,2022-01-15,First Class,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Envelopes,OFF-EN-10003567,2,0.8,39.2,-0.7999999999999972
4454,2022-06-18,First Class,Consumer,United States,San Francisco,California,94109,West,Furniture,Bookcases,FUR-BO-10001811,5,25.6,1254.4,174.4000000000001
4455,2022-06-29,First Class,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Storage,OFF-ST-10002486,4,1.5,28.5,8.5
4456,2022-01-04,Standard Class,Home Office,United States,San Francisco,California,94110,West,Furniture,Chairs,FUR-CH-10002372,2,5.2,124.8,14.799999999999997
4457,2023-07-13,Standard Class,Home Office,United States,San Francisco,California,94110,West,Office Supplies,Binders,OFF-BI-10003274,2,0.3,9.7,-0.3000000000000007
4458,2022-08-26,Standard Class,Consumer,United States,San Jose,California,95123,West,Office Supplies,Paper,OFF-PA-10001878,5,7.2,232.8,22.80000000000001
4459,2023-02-05,Standard Class,Consumer,United States,Denver,Colorado,80219,West,Office Supplies,Supplies,OFF-SU-10002881,2,66.5,1263.5,83.5
4460,2022-06-26,First Class,Home Office,United States,Aurora,Colorado,80013,West,Furniture,Furnishings,FUR-FU-10001979,1,1.2,28.8,-1.1999999999999993
4461,2023-12-23,First Class,Home Office,United States,Aurora,Colorado,80013,West,Office Supplies,Storage,OFF-ST-10001522,2,6.0,144.0,4.0
4462,2023-01-23,First Class,Home Office,United States,Aurora,Colorado,80013,West,Technology,Accessories,TEC-AC-10003657,2,1.5,48.5,-1.5
4463,2022-04-01,First Class,Home Office,United States,Aurora,Colorado,80013,West,Office Supplies,Binders,OFF-BI-10001718,4,3.2,76.8,6.799999999999997
4464,2023-07-19,First Class,Home Office,United States,Aurora,Colorado,80013,West,Office Supplies,Paper,OFF-PA-10003022,3,0.3,9.7,-0.3000000000000007
4465,2022-05-04,First Class,Home Office,United States,Aurora,Colorado,80013,West,Office Supplies,Appliances,OFF-AP-10000891,2,4.2,205.8,25.80000000000001
4466,2023-06-27,Standard Class,Corporate,United States,Boise,Idaho,83704,West,Office Supplies,Binders,OFF-BI-10004970,1,0.0,0.0,0.0
4467,2023-01-17,Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Art,OFF-AR-10003759,9,1.0,19.0,-1.0
4468,2022-09-13,Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Envelopes,OFF-EN-10003001,2,8.5,161.5,11.5
4469,2023-12-28,Standard Class,Consumer,United States,New York City,New York,10035,East,Furniture,Bookcases,FUR-BO-10000780,2,6.4,313.6,23.600000000000023
4470,2022-11-10,Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Paper,OFF-PA-10001972,2,0.3,9.7,-0.3000000000000007
4471,2022-01-07,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Furniture,Chairs,FUR-CH-10003535,3,5.2,124.8,4.799999999999997
4472,2022-09-16,Same Day,Home Office,United States,Mentor,Ohio,44060,East,Furniture,Chairs,FUR-CH-10003774,1,1.2,58.8,8.799999999999997
4473,2022-07-15,Same Day,Home Office,United States,Mentor,Ohio,44060,East,Technology,Accessories,TEC-AC-10004571,3,7.2,232.8,22.80000000000001
4474,2023-08-12,Same Day,Home Office,United States,Mentor,Ohio,44060,East,Furniture,Tables,FUR-TA-10004442,2,10.2,329.8,49.80000000000001
4475,2023-12-25,Same Day,Home Office,United States,Mentor,Ohio,44060,East,Office Supplies,Paper,OFF-PA-10002787,3,0.4,19.6,-0.3999999999999986
4476,2022-01-06,Same Day,Home Office,United States,Mentor,Ohio,44060,East,Furniture,Furnishings,FUR-FU-10004586,4,0.4,19.6,-0.3999999999999986
4477,2022-09-27,Same Day,Home Office,United States,Mentor,Ohio,44060,East,Office Supplies,Paper,OFF-PA-10002606,2,0.4,9.6,-0.40000000000000036
4478,2022-09-25,Same Day,Consumer,United States,Lawton,Oklahoma,73505,Central,Office Supplies,Storage,OFF-ST-10000129,3,16.5,313.5,23.5
4479,2023-02-14,Same Day,Consumer,United States,Lawton,Oklahoma,73505,Central,Furniture,Tables,FUR-TA-10003748,2,5.0,245.0,25.0
4480,2023-12-09,Standard Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Paper,OFF-PA-10004948,5,0.4,19.6,-0.3999999999999986
4481,2022-12-10,Standard Class,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Fasteners,OFF-FA-10001561,7,0.4,19.6,-0.3999999999999986
4482,2022-05-10,Standard Class,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Appliances,OFF-AP-10002998,2,1.6,38.4,-1.6000000000000014
4483,2023-07-08,Standard Class,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Binders,OFF-BI-10003981,12,1.6,38.4,8.399999999999999
4484,2023-08-24,Standard Class,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Paper,OFF-PA-10001725,3,6.0,114.0,14.0
4485,2022-11-06,Standard Class,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Binders,OFF-BI-10002071,2,0.2,9.8,-0.1999999999999993
4486,2022-10-08,Standard Class,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Paper,OFF-PA-10000477,3,0.4,19.6,-0.3999999999999986
4487,2022-08-14,Standard Class,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Paper,OFF-PA-10004359,3,9.3,300.7,40.69999999999999
4488,2023-08-10,Standard Class,Home Office,United States,Houston,Texas,77036,Central,Office Supplies,Binders,OFF-BI-10000962,5,0.6,19.4,-0.6000000000000014
